21:17:56.465 > ets Jun  8 2016 00:22:57 
21:18:04.158 > [  8787][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.163 > [  8793][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.169 > [  8798][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.174 > [  8804][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.179 > [  8809][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.185 > [  8815][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.190 > [  8821][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.196 > [  8827][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.202 > [  8832][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.207 > [  8838][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.213 > [  8843][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.218 > [  8849][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.224 > [  8855][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.229 > [  8861][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.235 > [  8866][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.241 > [  8872][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.246 > [  8877][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.252 > [  8883][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.258 > [  8889][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.263 > [  8895][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.269 > [  8900][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.274 > [  8906][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.280 > [  8911][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.286 > [  8917][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.291 > [  8923][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.296 > [  8929][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.302 > [  8934][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.308 > [  8940][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.313 > [  8945][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.319 > [  8951][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.324 > [  8957][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.330 > [  8963][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.336 > [  8968][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.341 > [  8974][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.347 > [  8979][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.352 > [  8985][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.357 > [  8991][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.363 > [  8997][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.369 > [  9002][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.374 > [  9008][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.380 > [  9013][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.386 > [  9019][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.391 > [  9024][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.396 > [  9030][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.402 > [  9036][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.408 > [  9042][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.413 > [  9047][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.419 > [  9053][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.425 > [  9059][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.435 > [  9065][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.435 > [  9070][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.446 > [  9076][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.452 > [  9081][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.457 > [  9087][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.463 > [  9092][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.469 > [  9098][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.474 > [  9104][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.479 > [  9110][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.486 > [  9115][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.491 > [  9121][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.497 > [  9126][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.502 > [  9133][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.508 > [  9138][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.513 > [  9144][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.518 > [  9149][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.525 > [  9155][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.530 > [  9160][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.535 > [  9166][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.541 > [  9172][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.546 > [  9178][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.552 > [  9183][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.557 > [  9189][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.563 > [  9194][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.569 > [  9201][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.575 > [  9206][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.580 > [  9212][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.586 > [  9217][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.591 > [  9223][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.597 > [  9228][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.602 > [  9234][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.607 > [  9240][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.613 > [  9246][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.619 > [  9251][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.625 > [  9257][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.630 > [  9262][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.635 > [  9269][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.641 > [  9274][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.647 > [  9280][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.652 > [  9285][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.657 > [  9291][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.663 > [  9296][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.669 > [  9302][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.675 > [  9308][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.680 > [  9314][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.686 > [  9319][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.691 > [  9325][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.697 > [  9330][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.708 > [  9337][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.708 > [  9342][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.719 > [  9348][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.719 > [  9353][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.730 > [  9359][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.735 > [  9364][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.741 > [  9370][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.746 > [  9376][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.753 > [  9382][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.758 > [  9387][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.763 > [  9393][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.769 > [  9398][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.774 > [  9405][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.780 > [  9410][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.786 > [  9416][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.791 > [  9421][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.796 > [  9427][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.802 > [  9432][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.807 > [  9438][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.813 > [  9444][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.819 > [  9450][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.824 > [  9455][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.830 > [  9461][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.836 > [  9466][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.841 > [  9472][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.846 > [  9478][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.853 > [  9484][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.858 > [  9489][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.863 > [  9495][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.868 > [  9500][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.875 > [  9506][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.879 > [  9512][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.886 > [  9518][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.892 > [  9523][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.897 > [  9529][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.902 > [  9534][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.908 > [  9540][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.913 > [  9546][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.918 > [  9552][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.925 > [  9557][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.930 > [  9563][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.936 > [  9568][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.941 > [  9574][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.946 > [  9580][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.952 > [  9586][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.958 > [  9591][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.963 > [  9597][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.969 > [  9602][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:04.975 > [  9608][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:04.980 > [  9614][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:04.986 > [  9620][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:04.991 > [  9625][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.003 > [  9631][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.003 > [  9636][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.013 > [  9642][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.013 > [  9648][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.025 > [  9654][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.030 > [  9659][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.036 > [  9665][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.041 > [  9670][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.046 > [  9676][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.051 > [  9682][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.058 > [  9688][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.063 > [  9693][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.068 > [  9699][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.074 > [  9704][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.080 > [  9710][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.086 > [  9716][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.091 > [  9722][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.096 > [  9727][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.103 > [  9733][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.108 > [  9738][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.113 > [  9744][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.119 > [  9749][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.125 > [  9755][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.130 > [  9761][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.135 > [  9767][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.141 > [  9772][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.146 > [  9778][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.152 > [  9784][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.158 > [  9790][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.163 > [  9795][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.168 > [  9801][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.175 > [  9806][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.180 > [  9812][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.185 > [  9817][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.192 > [  9823][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.197 > [  9829][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.202 > [  9835][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.207 > [  9840][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.213 > [  9846][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.219 > [  9851][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.224 > [  9858][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.230 > [  9863][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.235 > [  9869][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.240 > [  9874][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.247 > [  9880][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.252 > [  9885][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.257 > [  9891][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.263 > [  9897][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.268 > [  9903][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.274 > [  9908][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.280 > [  9914][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.285 > [  9919][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.296 > [  9926][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.296 > [  9931][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.307 > [  9937][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.313 > [  9942][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.319 > [  9948][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.324 > [  9953][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.330 > [  9959][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.335 > [  9965][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.340 > [  9971][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.346 > [  9976][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.352 > [  9982][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.357 > [  9987][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.363 > [  9994][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.369 > [  9999][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.374 > [ 10005][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.380 > [ 10010][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.385 > [ 10016][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.390 > [ 10021][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.396 > [ 10027][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.402 > [ 10033][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.408 > [ 10039][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.413 > [ 10044][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.419 > [ 10050][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:05.424 > [ 10055][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:05.430 > [ 10062][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:05.435 > [ 10067][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:05.441 > [ 10073][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
